time,value
5906,86.3481
5907,86.494
5908,86.4636
5909,86.4454
5910,87.5159
5911,87.6934
5912,88.2322
5913,88.9343
5914,89.4111
5915,88.6702
5916,88.591
5917,88.9169
5918,88.4775
5919,87.073
5920,86.656
5921,86.2052
5922,85.4945
5923,87.8383
5924,86.5162
5925,85.9669
5926,87.2032
5927,86.7912
5928,87.0122
5929,86.9268
5930,86.7248
5931,88.2738
5932,87.9027
5933,87.9846
5934,87.2711
5935,87.149
5936,87.1444
5937,86.7646
5938,87.8912
5939,87.7537
5940,88.1067
5941,89.0899
5942,90.2412
5943,87.5876
5944,88.6288
5945,89.0441
5946,89.1402
5947,88.5068
5948,87.5752
5949,87.562
5950,88.3954
5951,88.1118
5952,88.1373
5953,87.6027
5954,87.1214
5955,87.0353
5956,86.9524
5957,87.4097
5958,85.8778
5959,87.6286
5960,86.9416
5961,86.5487
5962,84.9722
5963,84.3369
5964,86.0225
5965,87.8528
5966,88.7776
5967,88.5934
5968,88.3574
5969,89.1991
5970,88.4245
5971,88.4984
5972,87.4963
5973,87.9113
5974,88.9776
5975,90.4584
5976,89.7824
5977,90.4694
5978,91.9063
5979,91.7918
5980,93.823
5981,93.86
5982,93.4726
5983,94.0373
5984,93.7016
5985,94.6414
5986,96.0557
5987,97.6892
5988,98.1923
5989,97.032
5990,97.372
5991,98.9997
5992,97.9604
5993,97.1783
5994,96.1324
5995,95.4393
5996,96.3273
5997,94.6542
5998,94.0377
5999,94.3285
6000,92.9269
6001,92.8367
6002,91.9198
6003,93.1398
6004,93.0248
6005,92.0511
6006,92.9406
6007,92.8909
6008,94.4431
6009,92.5779
6010,93.4374
6011,94.7577
6012,95.6459
6013,95.6081
6014,97.0511
6015,96.2754
6016,94.7005
6017,92.9998
6018,92.4848
6019,90.8047
6020,88.6271
6021,87.883
6022,86.5754
6023,86.947
6024,86.1523
6025,83.7
6026,83.9756
6027,84.2821
6028,83.9337
6029,82.1908
6030,81.119
6031,79.9459
6032,79.3972
6033,78.7742
6034,78.8294
6035,79.9917
6036,81.556
6037,80.9169
6038,80.1195
6039,78.5609
6040,78.7267
6041,79.673
6042,80.831
6043,80.6847
6044,80.1882
6045,80.7965
6046,79.8616
6047,79.6029
6048,79.677
6049,80.1886
6050,79.5221
6051,80.9235
6052,80.8754
6053,80.9553
6054,82.0949
6055,81.4511
6056,80.9674
6057,81.4187
6058,80.5548
6059,80.14
6060,80.2911
6061,80.1724
6062,79.522
6063,79.7926
6064,78.8738
6065,78.5872
6066,79.4899
6067,78.5982
6068,79.5347
6069,78.9783
6070,78.511
6071,78.655
6072,80.1983
6073,81.8437
6074,83.7036
6075,82.1211
6076,82.0008
6077,81.9327
6078,82.6243
6079,82.5859
6080,82.9921
6081,83.1487
6082,83.6427
6083,82.8438
6084,83.5469
6085,82.7057
6086,82.2911
6087,82.3662
6088,81.2675
6089,81.5785
6090,83.3
6091,82.4766
6092,81.3326
6093,81.8568
6094,81.201
6095,81.5041
6096,81.9407
6097,82.408
6098,82.0532
6099,81.9922
6100,81.7893
6101,82.377
6102,83.0179
6103,82.9554
6104,82.4863
6105,82.9475
6106,83.5677
6107,82.9631
6108,84.2623
6109,84.4473
6110,84.1008
6111,84.4107
6112,82.9914
6113,82.8285
6114,83.033
6115,83.3388
6116,83.6823
6117,83.6165
6118,84.6456
6119,86.0034
6120,85.1117
6121,85.5605
6122,85.5325
6123,85.8765
6124,86.9281
6125,86.1576
6126,87.0707
6127,86.3843
6128,86.6403
6129,85.432
6130,87.2706
6131,86.3991
6132,87.507
6133,88.2164
6134,89.2177
6135,90.2132
6136,89.7612
6137,89.9802
6138,90.086
6139,91.2649
6140,92.2218
6141,93.7396
6142,93.6141
6143,93.4907
6144,93.0078
6145,93.456
6146,93.941
6147,93.2633
6148,92.7385
6149,92.4605
6150,93.5501
6151,93.1694
6152,93.9079
6153,94.6421
6154,94.5672
6155,96.087
6156,94.8126
6157,95.9166
6158,95.2874
6159,97.1999
6160,97.885
6161,97.5168
6162,98.2343
6163,98.8752
6164,98.9905
6165,100.143
6166,98.7556
6167,97.4018
6168,100.315
6169,100.711
6170,99.4106
6171,99.4616
6172,100.772
6173,102.958
6174,104.098
6175,104.333
6176,104.193
6177,104.207
6178,102.175
6179,102.022
6180,101.608
6181,101.79
6182,102.948
6183,102.436
6184,101.128
6185,103.342
6186,102.752
6187,102.271
6188,103.659
6189,105.064
6190,106.238
6191,106.114
6192,106.533
6193,106.928
6194,105.716
6195,106.562
6196,105.054
6197,105.256
6198,106.059
6199,105.718
6200,106.407
6201,107.232
6202,108.88
6203,108.9
6204,108.619
6205,107.106
6206,108.349
6207,110
6208,112.271
6209,113.843
6210,113.472
6211,113.244
6212,115.008
6213,113.503
6214,112.997
6215,114.42
6216,115.415
6217,116.674
6218,116.688
6219,118.244
6220,118.792
6221,119.985
6222,119.932
6223,122.05
6224,123.998
6225,122.274
6226,124.223
6227,125.064
6228,124.526
6229,125.632
6230,129.038
6231,128.854
6232,127.556
6233,126.78
6234,123.941
6235,123.718
6236,122.838
6237,124.098
6238,125.703
6239,124.709
6240,122.636
6241,124.507
6242,123.585
6243,124.368
6244,125.094
6245,125.467
6246,126.612
6247,125.001
6248,126.428
6249,125.755
6250,125.104
6251,125.14
6252,125.518
6253,125.369
6254,126.526
6255,126.977
6256,126.744
6257,124.864
6258,123.53
6259,123.598
6260,122.112
6261,123.959
6262,123.296
6263,123.626
6264,124.049
6265,124.088
6266,123.349
6267,126.817
6268,125.536
6269,125.705
6270,126.337
6271,126.701
6272,126.977
6273,126.756
6274,127.338
6275,128.088
6276,129.578
6277,128.383
6278,126.932
6279,126.846
6280,125.818
6281,126.092
6282,126.378
6283,125.674
6284,125.672
6285,125.805
6286,125.299
6287,126.535
6288,126.797
6289,128.11
6290,126.878
6291,129.749
6292,131.497
6293,132.157
6294,132.566
6295,133.108
6296,135.211
6297,136.905
6298,136.577
6299,137.398
6300,138.193
6301,138.684
6302,141.433
6303,142.587
6304,142.624
6305,143.342
6306,144.192
6307,144.394
6308,143.88
6309,143.808
6310,142.852
6311,144.267
6312,144.884
6313,146.87
6314,146.442
6315,145.81
6316,143.483
6317,143.933
6318,145.893
6319,148.245
6320,150.774
6321,150.585
6322,148.564
6323,150.96
6324,149.834
6325,152.865
6326,152.901
6327,152.007
6328,150.801
6329,151.835
6330,149.348
6331,151.033
6332,148.143
6333,145.835
6334,142.513
6335,142.201
6336,142.427
6337,140.971
6338,139.112
6339,137.328
6340,135.561
6341,133.746
6342,133.954
6343,134.376
6344,133.854
6345,133.35
6346,132.829
6347,133.675
6348,133.812
6349,132.914
6350,132.162
6351,132.029
6352,133.565
6353,134.318
6354,133.965
6355,134.507
6356,133.045
6357,132.365
6358,131.407
6359,131.584
6360,133.253
6361,131.005
6362,132.866
6363,133.123
6364,134.589
6365,136.864
6366,135.386
6367,137.407
6368,136.21
6369,136.371
6370,136.008
6371,138.085
6372,135.211
6373,133.587
6374,132.795
6375,134.948
6376,135.948
6377,136.823
6378,136.239
6379,135.295
6380,135.089
6381,135.124
6382,136.857
6383,134.289
6384,133.671
6385,135.53
6386,135.405
6387,136.108
6388,135.871
6389,135.013
6390,135.29
6391,135.408
6392,132.739
6393,132.393
6394,130.603
6395,131.305
6396,129.614
6397,131.492
6398,133.493
6399,134.921
6400,134.425
6401,135.654
6402,134.602
6403,133.77
6404,131.59
6405,132.387
6406,131.637
6407,130.904
6408,132.438
6409,132.086
6410,130.771
6411,130.466
6412,131.378
6413,132.185
6414,131.622
6415,132.737
6416,131.001
6417,129.786
6418,129.099
6419,129.098
6420,129.716
6421,128.634
6422,128.024
6423,126.03
6424,124.294
6425,123.745
6426,122.725
6427,121.242
6428,120.132
6429,120.025
6430,120.32
6431,121.01
6432,120.067
6433,119.402
6434,119.661
6435,117.399
6436,117.358
6437,116.955
6438,116.058
6439,116.057
6440,114.355
6441,112.116
6442,113.24
6443,113.412
6444,113.181
6445,112.959
6446,112.971
6447,112.757
6448,114.22
6449,114.704
6450,116.142
6451,117.19
6452,116.655
6453,115.933
6454,116.154
6455,117.68
6456,116.86
6457,115.427
6458,116.925
6459,118.217
6460,119.197
6461,118.351
6462,119.162
6463,117.871
6464,117.881
6465,116.085
6466,115.155
6467,114.721
6468,115.865
6469,115.987
6470,116.724
6471,115.732
6472,116.226
6473,116.123
6474,116.078
6475,116.421
6476,117.706
6477,118.396
6478,118.517
6479,118.301
6480,118.241
6481,118.964
6482,119.975
6483,118.604
6484,120.521
6485,121.834
6486,119.526
6487,120.996
6488,120.493
6489,120.784
6490,121.187
6491,120.974
6492,119.793
6493,119.569
6494,122.048
6495,121.263
6496,120.751
6497,122.129
6498,123.456
6499,122.803
6500,122.716
6501,122.23
6502,121.666
6503,122.347
6504,121.084
6505,121.083
6506,121.791
6507,120.645
6508,119.162
6509,117.592
6510,117.728
6511,117.248
6512,116.564
6513,116.242
6514,113.801
6515,112.727
6516,111.537
6517,112.552
6518,112.838
6519,114.84
6520,113.688
6521,115.342
6522,118.073
6523,117.136
6524,114.502
6525,114.512
6526,115.217
6527,116.806
6528,115.815
6529,114.629
6530,115.066
6531,112.955
6532,113.165
6533,112.698
6534,110.43
6535,110.151
6536,110.506
6537,112.92
6538,111.78
6539,110.836
6540,110.996
6541,111.282
6542,112.404
6543,111.139
6544,110.759
6545,110.684
6546,111.226
6547,111.415
6548,109.025
6549,109.083
6550,107.5
6551,107.518
6552,106.749
6553,107.159
6554,106.296
6555,106.059
6556,105.344
6557,105.052
6558,105.761
6559,105.819
6560,105.694
6561,105.086
6562,104.988
6563,105.086
6564,105.241
6565,106.188
6566,104.437
6567,105.305
6568,106.107
6569,106.714
6570,105.58
6571,104.761
6572,105.519
6573,104.635
6574,103.891
6575,104.606
6576,106.02
6577,106.625
6578,108.036
6579,107.01
6580,107.925
6581,105.773
6582,106.821
6583,106.158
6584,105.884
6585,104.793
6586,104.935
6587,105.232
6588,104.98
6589,104.184
6590,101.563
6591,100.668
6592,98.9895
6593,97.8362
6594,96.9167
6595,96.3413
6596,95.963
6597,94.6787
6598,93.7793
6599,93.4484
6600,92.2383
6601,91.1766
6602,91.0332
6603,90.0406
6604,88.1156
6605,86.8599
6606,87.0309
6607,87.9314
6608,88.0312
6609,87.9426
6610,87.2527
6611,88.9965
6612,89.0171
6613,87.9479
6614,89.4977
6615,88.9775
6616,87.6322
6617,87.0856
6618,86.6751
6619,86.0197
6620,86.0708
6621,85.6858
6622,86.6161
6623,87.2189
6624,88.5357
6625,87.1802
6626,86.5932
6627,87.8782
6628,88.2422
6629,87.2786
6630,86.2445
6631,85.3873
6632,85.7731
6633,86.4406
6634,85.143
6635,84.9563
6636,84.2876
6637,84.5232
6638,84.0005
6639,82.7386
6640,83.0645
6641,82.702
6642,82.5842
6643,83.2175
6644,83.1827
6645,82.5382
6646,82.2521
6647,82.2397
6648,82.2695
6649,81.5494
6650,80.4448
6651,81.4989
6652,81.7049
6653,81.2855
6654,81.8337
6655,81.3474
6656,81.2917
6657,81.4596
6658,79.8491
6659,79.4064
6660,80.1773
6661,80.2913
6662,80.1568
6663,79.739
6664,80.6953
6665,80.2025
6666,79.7793
6667,79.5631
6668,78.7727
6669,79.9325
6670,79.1669
6671,78.7645
6672,78.8604
6673,78.6975
6674,79.1925
6675,80.0389
6676,80.708
6677,81.0355
6678,81.6603
6679,81.4632
6680,81.9571
6681,80.5536
6682,80.097
6683,79.9032
6684,79.8903
6685,80.1745
6686,79.8322
6687,80.1078
6688,80.6728
6689,81.5075
6690,81.6829
6691,82.7139
6692,83.3848
6693,82.6994
6694,82.8673
6695,83.6625
6696,84.6629
6697,83.8066
6698,84.1863
6699,85.0001
6700,84.7763
6701,84.4151
6702,84.3792
6703,84.1887
6704,83.6759
6705,82.7387
6706,82.7063
6707,81.7671
6708,83.0916
6709,81.5145
6710,82.2726
6711,82.5483
6712,82.8213
6713,83.3771
6714,83.1981
6715,85.199
6716,85.4046
6717,84.4474
6718,83.729
6719,82.545
6720,81.1995
6721,81.514
6722,82.0041
6723,82.0394
6724,81.5246
6725,80.0165
6726,80.5882
6727,81.2877
6728,79.8658
6729,79.6705
6730,79.3482
6731,79.8886
6732,79.8386
6733,78.419
6734,78.3532
6735,78.486
6736,77.1969
6737,77.4162
6738,77.4371
6739,77.4818
6740,76.0947
6741,76.0207
6742,74.9954
6743,73.8679
6744,73.4971
6745,73.7632
6746,74.8447
6747,74.5891
6748,74.3938
6749,74.2107
6750,73.961
6751,73.5524
6752,73.748
6753,73.1397
6754,73.475
6755,72.5297
6756,72.1456
6757,71.6473
6758,71.5675
6759,71.8649
6760,71.4025
6761,71.2047
6762,71.7757
6763,72.5415
6764,73.2717
6765,72.3463
6766,72.4821
6767,71.3538
6768,72.0445
6769,72.4486
6770,73.123
6771,73.2059
6772,73.6428
6773,73.6255
6774,73.7397
6775,73.8801
6776,72.8494
6777,71.5371
6778,71.3182
6779,71.5579
6780,71.8756
6781,72.2431
6782,71.5972
6783,70.5397
6784,71.3459
6785,71.6549
6786,71.2455
6787,71.3041
6788,71.1444
6789,71.0214
6790,70.4781
6791,70.0147
6792,68.8355
6793,69.8903
6794,69.6849
6795,69.4621
6796,68.5161
6797,68.5594
6798,68.012
6799,69.2015
6800,68.6646
6801,68.2073
6802,68.2687
6803,67.852
6804,69.0016
6805,69.9831
6806,71.0443
6807,70.3981
6808,70.2482
6809,70.0864
6810,71.5071
6811,71.5492
6812,72.2688
6813,71.8316
6814,70.8038
6815,71.643
6816,71.1668
6817,71.5494
6818,69.8925
6819,69.3643
6820,68.7099
6821,69.1748
6822,68.9312
6823,69.3482
6824,70.1339
6825,68.481
6826,68.6196
6827,68.9355
6828,69.0564
6829,69.0829
6830,69.0336
6831,68.4584
6832,67.4595
6833,67.2925
6834,67.7882
6835,68.2184
6836,68.1435
6837,68.5621
6838,69.0839
6839,68.341
6840,67.5958
6841,68.1269
6842,67.8479
6843,68.0811
6844,67.4998
6845,67.4365
6846,67.5513
6847,69.1303
6848,68.9146
6849,68.8988
6850,69.2601
6851,69.9618
6852,68.6278
6853,68.5375
6854,69.0559
6855,68.9994
6856,67.9674
6857,67.202
6858,67.218
6859,65.9349
6860,66.4596
6861,66.645
6862,66.4383
6863,67.0286
6864,66.5314
6865,66.3194
6866,65.7427
6867,64.3116
6868,63.0963
6869,62.1906
6870,61.609
6871,61.7269
6872,61.8013
6873,60.6906
6874,59.5243
6875,58.4221
6876,58.5321
6877,58.8143
6878,59.062
6879,57.8657
6880,58.0027
6881,57.4356
6882,57.0479
6883,57.1166
6884,57.1924
6885,56.626
6886,57.0384
6887,57.5036
6888,57.6242
6889,57.8329
6890,57.4368
6891,57.1715
6892,57.7551
6893,58.0601
6894,57.7889
6895,57.7892
6896,58.9734
6897,58.8905
6898,57.8088
6899,58.4086
6900,57.5479
6901,57.6228
6902,58.2531
6903,58.072
6904,58.7978
6905,59.0313
6906,59.5585
6907,59.6786
6908,58.3305
6909,58.3437
6910,57.4932
6911,56.9358
6912,56.8801
6913,56.808
6914,56.3772
6915,55.983
6916,55.4282
6917,54.9961
6918,53.9546
6919,53.7365
6920,53.5135
6921,53.4116
6922,52.2926
6923,52.7384
6924,52.3395
6925,51.593
6926,51.0051
6927,50.4716
6928,49.8852
6929,50.3001
6930,49.5077
6931,49.1768
6932,49.4242
6933,49.2801
6934,48.6293
6935,49.1563
6936,48.7975
6937,48.1979
6938,47.424
6939,46.1183
6940,46.5346
6941,47.1355
6942,46.4229
6943,45.7436
6944,45.9732
6945,46.3555
6946,46.0945
6947,46.1553
6948,44.787
6949,44.9795
6950,44.3117
6951,43.6632
6952,43.5847
6953,43.6419
6954,42.3608
6955,42.8483
6956,43.3172
6957,43.3919
6958,43.7601
6959,44.2256
6960,44.0484
6961,43.7889
6962,43.3148
6963,43.6068
6964,43.1833
6965,43.1199
6966,43.4289
6967,43.3183
6968,43.455
6969,43.0888
6970,43.1916
6971,43.5809
6972,43.5025
6973,43.2751
6974,42.4648
6975,42.6857
6976,41.9626
6977,41.4236
6978,41.4425
6979,40.9939
6980,41.5112
6981,41.4535
6982,41.3521
6983,40.6335
6984,39.7177
6985,39.7982
6986,38.9879
6987,39.3997
6988,40.0187
6989,39.2566
6990,39.3086
6991,39.1274
6992,39.3671
6993,39.3338
6994,39.0137
6995,38.2288
6996,38.0655
6997,37.6332
6998,37.3287
6999,37.2192
7000,36.6831
7001,36.8672
7002,36.3379
7003,36.1897
7004,36.4073
7005,36.439
7006,36.4046
7007,36.6327
7008,36.6768
7009,36.7919
7010,36.8611
7011,36.8943
7012,37.4491
7013,37.6453
7014,37.4957
7015,37.2927
7016,37.3273
7017,36.9514
7018,36.8082
7019,36.6317
7020,36.3361
7021,35.7741
7022,35.0164
7023,35.1227
7024,34.9754
7025,34.4392
7026,34.3031
7027,34.6062
7028,34.9365
7029,34.7858
7030,34.4007
7031,34.2455
7032,33.9327
7033,34.0423
7034,34.3355
7035,33.5317
7036,33.4562
7037,32.9574
7038,32.8126
7039,32.6845
7040,33.1702
7041,33.2103
7042,33.3348
7043,32.9719
7044,32.5826
7045,32.156
7046,32.2596
7047,32.005
7048,31.4719
7049,31.3194
7050,31.42
7051,31.1418
7052,30.8103
7053,30.6774
7054,30.7363
7055,30.5781
7056,31.1109
7057,31.032
7058,30.5939
7059,30.1451
7060,30.1233
7061,29.7027
7062,29.5787
7063,29.1832
7064,29.0634
7065,28.82
7066,28.9851
7067,29.2272
7068,29.287
7069,29.114
7070,28.5751
7071,28.4851
7072,28.7998
7073,28.2914
7074,28.4197
7075,28.5447
7076,28.4613
7077,28.3024
7078,28.0528
7079,28.2954
7080,27.7008
7081,28.0303
7082,27.8545
7083,28.0641
7084,28.1661
7085,28.0498
7086,27.8249
7087,27.8361
7088,28.0316
7089,28.0639
7090,27.9738
7091,27.6735
7092,27.5234
7093,26.9201
7094,26.8962
7095,27.0434
7096,27.0584
7097,27.0721
7098,27.1307
7099,27.1496
7100,26.9019
7101,26.7305
7102,26.8812
7103,26.9009
7104,26.676
7105,26.6575
7106,26.2888
7107,26.0858
7108,26.0703
7109,25.8295
7110,25.885
7111,25.4859
7112,24.6973
7113,24.3057
7114,23.6272
7115,23.3627
7116,23.0469
7117,22.6545
7118,22.7689
7119,22.4571
7120,22.33
7121,22.537
7122,22.4808
7123,22.1581
7124,22.0902
7125,22.2608
7126,22.3031
7127,22.2816
7128,22.0725
7129,22.0044
7130,22.2286
7131,22.14
7132,21.9549
7133,21.6922
7134,21.8235
7135,21.9065
7136,21.648
7137,21.7103
7138,21.8232
7139,22.1423
7140,22.2646
7141,21.8603
7142,21.7144
7143,21.9739
7144,21.8669
7145,21.4095
7146,21.5543
7147,21.6422
7148,21.5451
7149,21.3515
7150,21.2463
7151,21.3171
7152,21.2464
7153,21.0682
7154,21.2114
7155,20.9844
7156,21.0344
7157,21.3283
7158,21.2858
7159,21.1061
7160,20.9344
7161,21.0164
7162,20.4943
7163,20.4911
7164,20.8314
7165,20.9158
7166,20.7839
7167,20.7
7168,20.6197
7169,20.75
7170,20.6697
7171,20.4331
7172,20.359
7173,20.2424
7174,20.4623
7175,20.158
7176,19.7885
7177,19.8106
7178,19.5824
7179,19.2932
7180,19.4044
7181,19.586
7182,19.5905
7183,19.8397
7184,19.9055
7185,19.82
7186,20.2009
7187,20.1441
7188,19.8056
7189,20.1725
7190,20.316
7191,20.5237
7192,20.6767
7193,20.4613
7194,20.7056
7195,20.884
7196,20.6603
7197,20.8373
7198,21.0944
7199,21.0193
7200,21.0214
7201,20.9966
7202,21.2029
7203,21.5262
7204,21.4183
7205,21.7203
7206,22.1567
7207,22.0098
7208,21.6967
7209,21.9604
7210,22.1638
7211,22.2254
7212,22.4107
7213,22.7623
7214,22.6978
7215,22.6878
7216,23.0011
7217,23.2712
7218,23.2087
7219,23.6051
7220,23.8204
7221,23.5387
7222,23.6868
7223,23.6697
7224,23.7764
7225,23.9708
7226,24.1093
7227,24.5957
7228,24.5704
7229,24.8162
7230,25.5623
7231,25.7049
7232,25.9238
7233,26.3234
7234,26.1106
7235,26.6216
7236,27.0446
7237,26.5648
7238,26.5072
7239,26.3901
7240,26.4167
7241,26.2504
7242,26.3506
7243,26.0649
7244,25.7002
7245,25.5373
7246,25.7044
7247,25.5107
7248,25.2051
7249,25.1852
7250,25.2244
7251,25.2525
7252,25.4503
7253,25.8822
7254,26.0088
7255,26.0485
7256,26.6308
7257,27.0298
7258,27.2163
7259,27.6267
7260,27.7237
7261,27.9949
7262,27.5618
7263,28.0234
7264,28.093
7265,28.5001
7266,28.2245
7267,28.1126
7268,28.0981
7269,27.9785
7270,28.3189
7271,28.303
7272,28.2893
7273,28.5482
7274,28.7613
7275,29.6277
7276,29.7392
7277,30.3541
7278,30.4487
7279,30.5253
7280,30.801
7281,30.6536
7282,31.4445
7283,31.9673
7284,31.8652
7285,31.9647
7286,31.7318
7287,32.385
7288,32.058
7289,31.8951
7290,32.2263
7291,32.4729
7292,31.7627
7293,32.1647
7294,31.8465
7295,31.7354
7296,32.0655
7297,32.2019
7298,31.8406
7299,31.7466
7300,31.3703
7301,31.8812
7302,32.0541
7303,32.1246
7304,31.9096
7305,32.0131
7306,32.3375
7307,32.2954
7308,31.9197
7309,32.0833
7310,31.9689
7311,31.9161
7312,31.6798
7313,31.2241
7314,31.2334
7315,30.9586
7316,31.3198
7317,31.5305
7318,31.2981
7319,30.8519
7320,30.9686
7321,30.7854
7322,30.4971
7323,31.203
7324,30.9892
7325,31.176
7326,30.6802
7327,30.4374
7328,30.6207
7329,31.0067
7330,31.2673
7331,30.7512
7332,30.8151
7333,30.5551
7334,30.6921
7335,30.7531
7336,30.5306
7337,30.5891
7338,30.7233
7339,30.8963
7340,30.5486
7341,30.641
7342,31.2132
7343,30.8373
7344,30.56
7345,30.9673
7346,30.9863
7347,30.8712
7348,30.8999
7349,30.3941
7350,30.7351
7351,30.9446
7352,30.4844
7353,30.174
7354,30.729
7355,30.8372
7356,30.7322
7357,30.8847
7358,30.82
7359,30.5155
7360,30.431
7361,30.0158
7362,29.8792
7363,29.8653
7364,29.9592
7365,29.9763
7366,29.6275
7367,29.6994
7368,29.5333
7369,29.603
7370,29.3875
7371,29.5411
7372,29.2055
7373,28.8939
7374,28.2641
7375,28.6953
7376,28.4181
7377,27.8294
7378,27.8565
7379,27.6965
7380,27.3954
7381,27.5234
7382,27.7235
7383,27.7552
7384,27.6522
7385,27.5582
7386,27.8045
7387,27.7425
7388,27.3804
7389,27.6285
7390,27.6596
7391,27.3607
7392,27.117
7393,27.1692
7394,27.3249
7395,27.3942
7396,27.1518
7397,26.9998
7398,26.7658
7399,26.5254
7400,26.0514
7401,25.9449
7402,26.1296
7403,25.3669
7404,25.4845
7405,25.5388
7406,25.3437
7407,25.4728
7408,25.4514
7409,24.8345
7410,24.7081
7411,24.6606
7412,24.3062
7413,24.1667
7414,24.1095
7415,24.1696
7416,24.0919
7417,24.2244
7418,24.3066
7419,24.6093
7420,25.0346
7421,24.7903
7422,24.7734
7423,24.6416
7424,24.8077
7425,24.7745
7426,24.6971
7427,24.6089
7428,24.7319
7429,24.7319
7430,24.8152
7431,24.7938
7432,24.9307
7433,24.781
7434,24.7392
7435,24.8019
7436,24.8703
7437,24.6959
7438,24.7505
7439,24.3673
7440,24.2007
7441,24.0852
7442,24.2688
7443,24.5503
7444,24.5748
7445,24.2919
7446,24.0682
7447,24.2001
7448,24.2318
7449,24.373
7450,23.9515
7451,23.6651
7452,23.5812
7453,23.6932
7454,23.5643
7455,23.4493
7456,24.0405
7457,24.1668
7458,24.4529
7459,24.2457
7460,24.1107
7461,23.9603
7462,24.3007
7463,24.2737
7464,24.5176
7465,24.7064
7466,24.7279
7467,24.5215
7468,24.2299
7469,24.4256
7470,24.6317
7471,25.0298
7472,25.4398
7473,25.5803
7474,25.485
7475,25.603
7476,25.8451
7477,26.2267
7478,26.5257
7479,26.3111
7480,26.2016
7481,26.3777
7482,26.7015
7483,26.6189
7484,26.1706
7485,25.7356
7486,25.6158
7487,25.4396
7488,25.629
7489,25.8462
7490,26.218
7491,26.0145
7492,26.247
7493,26.6473
7494,26.0559
7495,25.9438
7496,25.9697
7497,25.7174
7498,26.0408
7499,26.0873
7500,25.4425
7501,24.9844
7502,24.8592
7503,24.7334
7504,24.7512
7505,25.1493
7506,25.1989
7507,24.8449
7508,25.3471
7509,25.4763
7510,25.2185
7511,25.2098
7512,24.9412
7513,25.0737
7514,24.7604
7515,25.271
7516,25.284
7517,25.1456
7518,25.1036
7519,25.4246
7520,25.525
7521,25.3601
7522,25.4316
7523,25.1849
7524,25.5145
7525,25.5231
7526,25.5236
7527,25.7987
7528,25.6564
7529,25.6446
7530,25.7764
7531,26.087
7532,25.8719
7533,25.9441
7534,25.9747
7535,25.7428
7536,25.8889
7537,25.6987
7538,26.0331
7539,25.7015
7540,25.6446
7541,25.7001
7542,25.6726
7543,25.7822
7544,25.6813
7545,25.7629
7546,25.6879
7547,25.9542
7548,25.9097
7549,25.8376
7550,25.7313
7551,25.4856
7552,25.3703
7553,25.5662
7554,25.3791
7555,25.7547
7556,26.0879
7557,25.6719
7558,25.9719
7559,26.5119
7560,26.4032
7561,26.7313
7562,26.8252
7563,27.0218
7564,26.7405
7565,27.1089
7566,27.3647
7567,27.4303
7568,27.2098
7569,27.6046
7570,27.8661
7571,27.4441
7572,27.4651
7573,27.7679
7574,27.5258
7575,27.4843
7576,27.8759
7577,28.2378
7578,28.1397
7579,27.9057
7580,28.3223
7581,28.348
7582,28.5167
7583,28.0271
7584,27.8641
7585,27.7309
7586,28.2455
7587,28.2954
7588,28.0996
7589,27.6821
7590,28.1164
7591,28.4042
7592,28.5398
7593,28.0704
7594,28.6061
7595,29.0901
7596,29.1217
7597,29.3069
7598,29.9526
7599,30.4556
7600,30.6861
7601,30.4797
7602,30.8393
7603,30.9038
7604,30.7431
7605,30.8675
7606,30.7746
7607,31.4847
7608,31.4603
7609,31.4095
7610,31.7629
7611,31.5269
7612,31.8022
7613,31.9975
7614,32.342
7615,32.5371
7616,33.0138
7617,33.6252
7618,34.0071
7619,33.277
7620,33.633
7621,33.7612
7622,33.3661
7623,32.7912
7624,32.0249
7625,31.8353
7626,31.3988
7627,31.8527
7628,31.8372
7629,31.7803
7630,31.799
7631,32.1983
7632,31.5335
7633,31.6888
7634,31.6952
7635,31.74
7636,31.849
7637,31.7654
7638,31.5613
7639,31.4858
7640,31.2716
7641,31.1352
7642,31.2884
7643,31.5463
7644,32.0354
7645,32.7435
7646,32.9031
7647,32.5716
7648,32.7724
7649,32.6011
7650,32.2481
7651,32.8194
7652,32.4491
7653,32.5773
7654,32.253
7655,31.6289
7656,31.4088
7657,31.2752
7658,31.3466
7659,30.9395
7660,30.8103
7661,30.6228
7662,30.5683
7663,29.7826
7664,29.7035
7665,30.1364
7666,30.4478
7667,30.5112
7668,30.7097
7669,30.7974
7670,30.4742
7671,30.7416
7672,31.1883
7673,31.0211
7674,31.2919
7675,30.9834
7676,31.0278
7677,31.0124
7678,30.2416
7679,30.0684
7680,30.0122
7681,30.1707
7682,30.4958
7683,30.1395
7684,30.1894
7685,30.5039
7686,30.195
7687,30.2788
7688,30.6449
7689,30.7125
7690,30.4701
7691,30.7037
7692,30.1267
7693,30.6305
7694,31.1532
7695,31.0648
7696,31.0184
7697,31.2985
7698,31.3341
7699,31.5636
7700,31.3035
7701,31.4098
7702,31.7228
7703,31.9732
7704,31.7752
7705,31.3545
7706,31.5964
7707,31.5823
7708,31.2787
7709,31.5785
7710,32.1138
7711,31.9607
7712,32.3247
7713,32.0389
7714,32.2955
7715,32.3375
7716,32.3123
7717,31.5987
7718,32.1764
7719,32.1172
7720,32.0266
7721,32.3652
7722,32.4596
7723,32.7048
